-1.31,4.77,0.0,1.0
-1.49,4.75,0.0,1.0
-1.66,4.82,0.0,1.0
-1.78,4.84,0.0,1.0
-1.89,4.79,0.0,1.0
-1.97,4.72,0.0,1.0
-2.06,4.66,0.0,1.0
-2.13,4.57,0.0,1.0
-2.19,4.48,0.0,1.0
-2.27,4.39,0.0,1.0
-2.32,4.3,0.0,1.0
-2.36,4.2,0.0,1.0
-2.4,4.1,0.0,1.0
-2.38,4.0,0.0,1.0
-2.39,3.89,0.0,1.0
-2.39,3.79,0.0,1.0
-2.39,3.69,0.0,1.0
-2.39,3.59,0.0,1.0
-2.4,3.46,0.0,1.0
-2.39,3.35,0.0,1.0
-2.39,3.25,0.0,1.0
-2.38,3.15,0.0,1.0
-2.37,3.04,0.0,1.0
-2.35,2.93,0.0,1.0
-2.34,2.83,0.0,1.0
-2.33,2.73,0.0,1.0
-2.32,2.62,0.0,1.0
-2.31,2.52,0.0,1.0
-2.28,2.42,0.0,1.0
-2.26,2.32,0.0,1.0
-2.24,2.21,0.0,1.0
-2.22,2.11,0.0,1.0
-2.19,2.01,0.0,1.0
-2.15,1.9,0.0,1.0
-2.14,1.79,0.0,1.0
-2.09,1.7,0.0,1.0
-2.04,1.59,0.0,1.0
-2.03,1.48,0.0,1.0
-2.01,1.38,0.0,1.0
-1.96,1.28,0.0,1.0
-1.9,1.18,0.0,1.0
-1.87,1.08,0.0,1.0
-1.82,0.99,0.0,1.0
-1.76,0.89,0.0,1.0
-1.69,0.8,0.0,1.0
-1.62,0.72,0.0,1.0
-1.54,0.64,0.0,1.0
-1.45,0.59,0.0,1.0
-1.36,0.54,0.0,1.0
-1.26,0.49,0.0,1.0
-1.15,0.46,0.0,1.0
-1.04,0.44,0.0,1.0
-0.92,0.43,0.0,1.0
-0.82,0.42,0.0,1.0
-0.71,0.42,0.0,1.0
-0.62,0.37,0.0,1.0
-0.52,0.36,0.0,1.0
-0.42,0.36,0.0,1.0
-0.32,0.34,0.0,1.0
-0.22,0.35,0.0,1.0
-0.11,0.35,0.0,1.0
-0.01,0.33,0.0,1.0
0.1,0.34,0.0,1.0
