0.07852301787430495,-0.7907731035065324,0.0,1.0,0.9898369488333365
0.08007979596696009,-0.7905646605428088,0.0,1.0,0.9888763118450193
0.08223093122712227,-0.790277002987543,0.0,1.0,0.9878770663796552
0.08497261554459606,-0.7899102530842539,0.0,1.0,0.9868382206393551
0.0883010408091861,-0.7894645330764615,0.0,1.0,0.9857586989010448
0.09221239891069694,-0.7889399652076853,0.0,1.0,0.9846379118357128
0.09670288173893316,-0.7883366717214446,0.0,1.0,0.983475518090882
0.10176868118369933,-0.7876547748612588,0.0,1.0,0.9822707301655377
0.10740598913480008,-0.7868943968706474,0.0,1.0,0.9810224436241748
0.1136109574204087,-0.7860556614708546,0.0,1.0,0.9797299711129503
0.12037862597296006,-0.78513873339682,0.0,1.0,0.9783930620880908
0.12770280542631454,-0.7841438227277338,0.0,1.0,0.9770111327034552
0.1355772427979459,-0.7830711418893577,0.0,1.0,0.9755831309459514
0.14399568337578364,-0.7819209033886375,0.0,1.0,0.9741082960844376
0.15295146716716052,-0.7806933387563086,0.0,1.0,0.9725864639321802
0.1624370102016352,-0.7793887228944365,0.0,1.0,0.9710173189710128
0.1724446003703071,-0.7780073367198794,0.0,1.0,0.9693999387498572
0.18296652556427573,-0.7765494611494961,0.0,1.0,0.967733436231634
0.1939948977470515,-0.7750153848312648,0.0,1.0,0.9660175582295665
0.20552094181207356,-0.7734054353953664,0.0,1.0,0.9642521555340775
0.2175356036935254,-0.7717199527308196,0.0,1.0,0.9624364571262204
0.23002982922378068,-0.7699592767311151,0.0,1.0,0.960569467313888
0.24299451985784426,-0.7681237491261625,0.0,1.0,0.9586507939378329
0.2564200364019551,-0.7662137340189248,0.0,1.0,0.9566804056453112
0.2702963787270237,-0.7642296104485401,0.0,1.0,0.954657701300014
0.28461354011916534,-0.7621717577266389,0.0,1.0,0.9525815935634663
0.2993615083261821,-0.7600405556436001,0.0,1.0,0.9504513752872905
0.314530034853605,-0.7578364044113307,0.0,1.0,0.9482667984196015
0.3301085516241625,-0.7555597318674854,0.0,1.0,0.9460272541195942
0.346086467875654,-0.7532109678106746,0.0,1.0,0.9437315724235288
0.36245319278073745,-0.750790542034941,0.0,1.0,0.9413787816001684
0.3791980769306217,-0.7482988802251135,0.0,1.0,0.9389684770943983
0.39631030448980664,-0.7457363963919738,0.0,1.0,0.9365001126433038
0.41377903026813234,-0.7431035024872122,0.0,1.0,0.9339724856338878
0.4315934090754393,-0.7404006104625194,0.0,1.0,0.9313842896338009
0.4497426035637025,-0.7376281322979656,0.0,1.0,0.9287347020430654
0.46821582646614734,-0.7347864801548608,0.0,1.0,0.9260229814743406
0.4870023102126607,-0.7318760662657944,0.0,1.0,0.9232478185357286
0.506091287280265,-0.7288973028635264,0.0,1.0,0.9204076114342017
0.5254719994956987,-0.7258505994789316,0.0,1.0,0.9175011536046125
0.5451338422177406,-0.7227363212751172,0.0,1.0,0.9145275027118054
0.5650663363794803,-0.7195547971266614,0.0,1.0,0.9114852547133109
0.5852590066012575,-0.7163063548425992,0.0,1.0,0.9083725611478808
0.6057013801069555,-0.7129913218005238,0.0,1.0,0.9051878228157516
0.6263831735688465,-0.7096099939839002,0.0,1.0,0.9019298175629799
0.6472944181996696,-0.7061626152526358,0.0,1.0,0.898597031035879
0.6684251748681395,-0.7026494245522481,0.0,1.0,0.8951874190837417
0.6897655044488068,-0.6990706608264716,0.0,1.0,0.8916990087318286
0.7113055826841933,-0.6954265279514684,0.0,1.0,0.8881302841204608
0.7330359947940773,-0.6917171047957602,0.0,1.0,0.8844796627789149
0.7549474172026709,-0.6879424423844412,0.0,1.0,0.8807449963700524
0.7770305263341856,-0.6841025917426049,0.0,1.0,0.8769239763640608
0.7992760541780041,-0.6801975887970982,0.0,1.0,0.8730147034800286
0.8216751865242652,-0.6762273461673908,0.0,1.0,0.8690154102302524
0.8442193307570106,-0.6721917162611447,0.0,1.0,0.864923831474639
0.8668998957605423,-0.6680905510783703,0.0,1.0,0.8607373900447065
0.8897083051262394,-0.6639236969388042,0.0,1.0,0.8564539309680124
0.9126363207082707,-0.6596908695158903,0.0,1.0,0.8520717006384935
0.9356760426235947,-0.655391653836783,0.0,1.0,0.8475885224177158
0.9588195856962468,-0.651025629248361,0.0,1.0,0.843001688378921
0.9820590661511239,-0.6465923744358156,0.0,1.0,0.8383087713242451
1.00538680712546,-0.6420913703503963,0.0,1.0,0.8335079250809105
1.028795555490959,-0.6375218977946341,0.0,1.0,0.8285970970305243
1.0522781100030592,-0.6328832130640535,0.0,1.0,0.8235735775633901
1.0758272694171997,-0.6281745724541792,0.0,1.0,0.818434690191684
1.0994359193547767,-0.6233951849742695,0.0,1.0,0.8131784104951708
1.1230973354361424,-0.6185440473341357,0.0,1.0,0.8078028039280672
1.1468049026855016,-0.6136200966886177,0.0,1.0,0.8023052706058329
1.1705520061326165,-0.6086222701895285,0.0,1.0,0.7966830076746073
1.194332058235325,-0.6035494825271475,0.0,1.0,0.7909339727907589
